Sales,Price,Feature,Display,Price - Competitor 1,Price - Competitor 2,Price - Competitor 3,Price - Competitor 4,Price - Competitor 5
145,4.99,1,1,3.54,3.71,5.05,5.08,2.50
288,4.88,1,1,3.53,3.71,5.78,4.76,3.09
25,6.19,0,0,3.53,3.02,5.71,3.67,3.69
59,5.29,0,0,3.53,3.18,5.45,3.83,2.45
37,6.19,0,0,3.53,3.06,5.79,4.17,3.69
31,5.69,0,0,3.53,3.88,5.98,4.24,3.29
33,5.79,1,0,3.53,3.80,5.99,4.15,3.39
47,5.89,0,0,3.53,4.40,5.99,5.29,3.49
24,5.79,0,0,4.60,3.44,5.49,4.39,3.19
78,6.22,0,0,4.60,4.67,6.34,5.49,2.50
45,6.20,0,0,4.60,3.95,6.17,3.87,3.69
7,5.89,0,0,3.53,4.20,5.99,4.89,3.49
44,5.79,0,0,3.53,3.62,4.73,3.99,3.49
171,4.99,1,0,3.53,3.31,5.63,3.71,3.09
45,6.29,0,0,3.53,3.77,5.09,5.40,2.00
73,5.79,0,0,3.53,3.35,5.99,5.01,3.29
13,5.79,0,0,4.60,3.27,5.99,3.96,3.19
177,4.53,1,1,3.53,3.23,5.99,4.92,3.00
21,6.39,0,0,3.53,3.05,5.50,3.33,3.69
28,5.89,0,0,3.53,4.39,5.99,5.35,3.49
43,6.19,0,0,3.53,3.89,5.87,3.69,3.69
46,5.79,0,0,3.53,3.84,5.00,5.14,3.29
225,5.07,1,0,3.53,4.24,5.72,3.50,3.69
49,6.22,0,0,3.53,4.52,6.29,4.56,3.89
18,6.49,0,0,3.53,4.79,6.99,5.92,2.98
48,5.79,0,0,4.60,4.18,5.99,5.02,3.39
64,5.69,0,0,4.60,3.32,5.98,4.69,3.29
18,6.39,0,0,3.53,3.60,5.00,5.06,3.69
19,6.19,0,0,3.53,3.45,5.02,4.99,3.69
37,5.79,0,0,3.53,4.10,5.99,5.06,3.39
23,5.89,0,0,3.53,4.33,5.99,5.05,3.49
23,6.19,0,0,3.53,3.38,5.00,4.50,3.69
30,6.19,0,0,3.53,3.75,5.00,3.67,3.69
14,5.79,0,0,4.61,3.64,5.49,4.51,3.19
106,5.59,0,0,4.61,3.56,5.89,4.30,2.52
21,5.79,0,0,3.52,3.74,5.99,5.32,2.67
40,5.99,0,0,3.52,3.75,4.99,2.97,2.52
36,6.19,0,0,3.52,3.43,5.00,4.42,3.69
42,5.67,0,0,3.52,4.28,5.89,4.57,2.68
145,5.08,1,0,3.52,4.26,5.13,3.61,3.49
60,6.19,0,0,3.52,3.51,5.52,3.70,3.69
166,5.03,0,0,3.52,4.04,5.99,5.01,2.50
17,5.99,0,0,4.61,3.56,6.09,4.97,3.49
27,5.99,0,0,4.61,4.06,5.69,3.00,3.49
18,5.79,0,0,4.61,3.13,5.99,4.86,2.83
68,6.27,0,0,4.61,4.76,6.39,5.66,2.50
35,6.29,0,0,4.61,4.78,6.39,5.49,2.50
16,5.79,0,0,4.61,2.37,2.75,3.06,2.50
19,6.29,0,0,4.61,4.78,6.39,5.49,2.50
24,6.19,0,0,3.52,4.01,5.70,3.67,3.69
179,5.00,1,1,3.52,4.25,7.49,5.07,3.59
235,5.47,1,1,4.61,4.59,6.49,5.82,3.00
16,5.79,0,0,4.61,3.98,5.91,3.92,3.19
34,5.99,0,0,4.61,4.20,6.09,4.49,3.49
28,6.36,0,0,3.52,4.22,6.29,5.29,3.69
39,5.89,0,0,4.61,4.13,5.99,4.75,3.49
48,5.99,0,0,3.52,3.86,5.01,4.99,1.88
33,5.79,0,0,4.61,3.19,5.62,4.39,1.99
37,5.99,0,0,3.52,3.68,4.50,4.99,2.82
82,6.09,0,0,3.52,3.58,6.19,4.70,2.06
59,6.09,0,0,3.52,3.19,5.60,4.28,3.49
365,5.05,1,0,3.52,3.94,5.00,5.17,3.69
159,4.91,1,0,3.52,3.77,5.52,3.72,3.09
48,6.19,0,0,3.52,3.31,5.67,4.12,3.69
163,5.01,0,0,4.61,3.28,5.00,4.98,2.51
29,6.39,0,0,3.52,3.69,5.00,3.42,2.90
86,5.59,0,0,4.62,3.74,5.86,4.06,3.19
74,5.59,0,0,4.62,2.94,5.00,4.99,3.10
143,5.59,0,0,4.62,3.26,5.19,5.03,2.17
514,4.10,1,1,4.62,3.50,5.89,4.16,3.19
68,5.59,0,0,4.62,3.10,3.99,4.95,2.62
407,5.23,1,1,4.62,3.76,5.89,5.07,1.80
10,5.69,0,0,3.51,3.74,5.98,3.49,3.29
26,6.33,1,0,3.51,3.51,6.49,5.66,3.89
29,5.99,0,0,3.51,3.59,4.99,3.75,1.88
64,5.78,0,0,3.51,3.46,5.37,4.36,2.78
138,5.09,1,0,3.51,4.24,5.17,3.50,3.49
23,5.78,0,0,3.51,3.41,5.47,4.45,2.69
108,5.22,1,0,3.51,3.23,5.78,4.75,3.09
103,5.04,1,0,3.51,4.25,5.71,3.50,3.49
57,5.40,0,0,3.51,4.78,6.39,5.49,2.95
82,5.03,0,0,3.51,4.26,5.03,4.29,2.00
93,5.04,0,0,4.62,4.06,5.57,4.47,3.69
130,5.01,0,1,3.51,4.23,5.05,3.80,2.00
72,5.79,0,0,3.51,3.86,5.99,3.50,2.50
49,5.89,0,1,4.62,3.58,5.99,4.33,3.00
47,5.99,0,0,4.62,3.86,5.39,4.62,2.00
54,5.75,0,0,4.62,3.71,5.00,4.36,2.50
26,5.79,0,0,4.62,3.12,5.99,3.96,3.19
20,6.39,0,0,3.51,2.95,5.00,5.15,3.69
58,5.48,0,0,3.51,3.31,4.68,4.13,2.00
31,6.09,0,0,3.51,3.54,5.02,4.55,3.49
32,6.29,0,0,3.51,3.45,6.19,4.05,3.17
69,5.00,0,0,3.51,4.13,5.06,4.22,2.00
54,6.28,0,0,4.62,4.49,6.29,4.28,3.69
70,6.29,0,0,3.51,3.63,6.49,3.63,3.79
56,5.79,0,0,3.51,3.78,5.00,5.06,3.49
72,5.59,0,0,3.51,3.95,5.83,4.31,2.53
62,6.19,0,0,4.62,3.59,6.29,5.24,2.80
36,6.19,0,0,3.51,3.34,5.62,4.54,3.69
33,5.78,0,0,3.51,3.53,5.54,4.44,2.84
35,6.00,0,0,3.51,4.29,6.16,4.51,2.58
109,5.99,0,0,3.51,3.89,5.99,5.12,2.00
18,5.69,0,0,4.62,3.33,4.88,4.99,3.29
80,5.59,0,0,4.62,3.77,5.82,3.46,3.19
82,5.59,0,0,4.62,3.47,5.84,4.26,3.04
205,5.59,0,0,4.62,3.42,5.45,4.57,2.25
98,5.59,0,0,4.62,3.44,5.18,4.89,3.19
170,5.59,0,0,4.62,3.88,5.89,3.94,3.19
48,5.79,1,0,3.51,3.35,5.99,3.56,3.19
188,5.79,0,0,4.62,4.20,5.99,4.25,3.29
59,5.79,0,0,4.62,3.45,5.99,4.76,3.29
70,5.31,0,1,4.62,3.94,5.99,4.76,3.29
162,5.79,0,0,4.62,4.02,5.99,5.13,2.25
151,4.21,0,0,3.51,2.69,5.99,3.28,2.53
44,6.29,0,0,3.50,3.43,6.49,3.62,3.79
70,5.78,0,0,3.50,2.94,4.50,4.42,2.34
26,5.78,0,0,3.50,3.17,5.35,4.34,3.09
48,5.78,0,0,3.50,3.54,5.99,2.45,2.30
44,5.97,0,0,3.50,3.61,5.99,4.64,3.59
18,5.99,0,0,3.50,3.62,5.99,5.09,3.59
26,5.69,0,0,4.63,3.33,4.88,5.03,3.29
32,6.49,0,0,4.63,4.60,6.39,5.74,2.50
37,6.49,0,0,3.50,3.23,6.49,3.59,3.14
17,5.69,0,0,3.50,4.13,5.98,4.30,3.29
92,5.99,0,0,3.50,3.59,5.00,4.71,2.96
47,5.79,0,0,3.50,3.62,5.99,4.69,3.49
14,6.39,0,0,3.50,4.39,5.00,4.48,2.50
76,5.00,0,0,3.50,3.18,5.39,4.65,3.49
43,5.50,0,0,3.50,3.50,5.99,3.50,2.50
46,5.50,0,0,3.50,3.76,5.99,3.50,2.00
11,5.99,0,0,4.63,3.65,5.50,3.47,2.00
36,5.69,0,0,4.63,3.35,5.98,4.85,3.29
15,5.69,0,0,4.63,2.91,5.98,3.70,3.29
21,6.29,0,0,4.63,3.43,5.00,4.38,2.50
37,6.09,0,0,4.63,4.21,6.29,4.89,2.14
76,5.46,1,0,3.50,3.23,4.87,4.73,3.09
34,6.19,0,0,3.50,3.46,6.39,4.64,2.05
71,4.74,1,0,3.50,3.85,4.49,3.36,2.89
34,5.38,0,0,3.50,3.49,5.99,3.73,3.02
46,5.99,0,0,3.50,3.17,4.50,2.69,3.02
174,4.73,1,0,3.50,3.47,5.45,4.30,3.09
58,5.89,0,0,3.50,4.33,5.69,5.25,3.49
15,5.79,0,0,4.63,3.40,5.14,4.99,3.49
76,5.29,0,1,3.50,3.65,6.49,3.86,2.50
97,5.25,0,0,3.50,4.05,5.00,4.66,3.79
120,4.87,1,0,3.50,3.50,4.74,4.44,3.09
258,5.59,0,0,4.63,3.05,5.29,4.99,3.19
30,5.69,0,0,3.50,3.56,5.98,4.51,3.29
115,4.99,0,1,3.50,3.01,4.61,4.75,3.15
60,6.36,1,0,3.50,3.97,6.19,5.69,3.79
33,6.36,0,0,3.50,4.13,6.19,5.62,3.79
10,6.21,0,0,3.50,4.74,6.39,5.49,3.89
28,5.64,0,0,3.50,3.92,4.50,4.99,2.57
99,6.35,1,0,3.50,3.85,6.16,5.56,3.89
85,6.35,1,0,3.50,4.27,6.49,5.74,3.89
30,6.16,0,0,3.50,4.78,6.39,4.08,3.89
105,6.41,1,0,3.50,3.85,6.49,5.90,3.89
19,5.69,0,0,4.63,2.99,4.98,3.49,3.29
145,4.61,1,1,3.50,3.45,5.39,3.46,3.09
12,5.78,0,0,3.50,3.46,4.50,3.51,2.34
125,4.80,1,0,3.50,3.00,4.49,4.11,2.24
65,5.89,0,0,3.50,3.35,5.39,5.09,2.50
50,5.78,0,0,3.50,3.62,4.50,3.87,2.22
144,4.95,1,0,3.50,3.84,5.09,3.83,3.09
128,5.08,1,0,4.64,3.84,6.02,4.97,2.42
40,5.78,0,0,3.49,3.16,5.11,3.00,1.60
60,6.29,0,0,3.49,3.17,4.77,4.52,2.50
10,5.79,0,0,4.64,3.86,4.49,4.76,3.19
20,5.79,0,0,4.64,3.18,5.99,4.24,2.75
42,5.79,0,0,4.64,3.46,5.17,5.19,3.49
77,5.99,0,0,4.64,3.82,5.39,4.65,2.00
106,5.99,0,0,4.64,3.90,5.39,4.65,2.00
57,5.79,0,0,4.64,4.09,5.99,5.13,2.33
31,5.79,0,0,4.64,4.08,5.99,5.13,3.29
24,5.85,0,0,3.49,3.45,5.04,4.05,2.78
40,6.19,0,0,3.49,3.04,5.63,3.70,3.69
41,6.06,0,0,4.64,3.64,5.51,3.92,2.50
94,5.59,0,0,4.64,3.93,5.85,4.19,1.73
95,5.59,0,0,4.64,3.58,5.89,4.49,3.19
372,5.22,0,1,4.64,3.63,5.89,5.03,2.00
175,5.59,0,0,4.64,3.86,5.89,4.06,2.40
31,5.99,0,0,3.49,3.38,5.38,4.24,1.88
23,6.39,0,0,3.49,2.75,5.50,3.62,3.69
32,6.19,0,0,3.49,3.08,5.65,3.67,3.69
43,6.29,0,0,3.49,4.80,6.39,4.50,3.79
94,5.00,0,0,3.49,3.65,4.97,4.47,3.79
208,5.04,1,0,3.49,4.25,5.37,3.39,3.69
28,6.29,0,0,4.64,3.57,5.12,4.38,2.53
13,5.79,0,0,3.49,3.97,5.32,5.02,3.19
12,5.79,0,0,4.64,3.36,5.99,3.75,3.19
15,5.79,0,0,4.64,3.74,4.76,4.39,3.19
69,5.79,0,0,4.64,3.53,5.99,4.00,3.29
43,5.79,0,0,4.64,3.96,5.99,5.13,2.00
41,6.09,0,0,3.49,3.18,6.19,3.62,2.05
27,5.78,0,0,3.49,3.47,5.04,3.79,3.09
57,6.19,0,0,3.49,3.43,5.00,4.81,3.69
73,5.79,0,0,4.64,3.46,5.99,4.93,3.29
30,5.94,0,0,3.49,3.68,5.49,4.52,3.49
42,6.09,0,0,3.49,3.05,5.57,3.44,3.49
27,6.10,0,0,3.49,3.27,5.00,3.43,2.25
66,5.48,0,0,3.49,3.82,4.50,3.77,2.00
72,4.67,1,0,3.49,3.78,5.68,3.17,2.39
35,5.96,0,0,3.49,3.63,3.09,3.99,3.59
51,6.19,0,0,3.49,3.59,6.39,4.83,2.07
53,6.29,0,0,3.49,3.13,5.00,5.02,2.51
55,6.29,0,0,4.65,3.20,5.13,4.36,2.52
61,5.99,0,0,4.65,3.86,5.39,4.65,2.00
80,5.59,0,0,4.65,3.67,5.89,3.45,3.19
131,5.59,0,0,4.65,3.59,5.89,4.57,2.40
79,5.99,0,0,4.65,3.86,5.51,4.65,2.00
134,5.59,0,0,4.65,3.84,5.89,4.57,2.20
35,5.99,0,0,3.48,3.49,5.99,4.46,2.53
15,5.79,0,0,4.65,3.40,5.99,3.33,3.19
12,6.19,0,0,3.48,3.58,5.00,4.33,3.69
43,5.86,0,0,3.48,3.64,6.49,3.93,2.50
64,4.99,1,1,3.48,3.90,5.10,5.00,2.50
48,5.48,0,0,3.48,3.82,4.50,3.82,3.09
48,5.99,0,0,3.48,3.78,5.99,4.99,3.22
53,5.79,0,0,3.48,3.78,5.37,5.03,2.60
52,5.79,1,0,3.48,3.79,5.99,4.02,2.99
369,5.09,0,0,3.48,4.10,5.00,4.51,3.79
27,5.89,0,0,4.65,3.61,5.99,4.52,2.25
25,5.79,0,0,4.65,3.32,5.99,4.39,3.19
87,5.79,0,0,4.65,4.13,5.99,3.33,2.00
18,5.69,0,0,4.65,3.34,5.98,4.85,3.29
26,5.69,0,0,4.65,3.56,5.98,5.05,2.00
22,5.69,0,0,4.65,3.75,5.98,5.09,3.29
32,5.69,0,0,4.65,3.69,5.98,4.99,2.41
22,5.69,0,0,4.65,3.64,5.98,5.03,3.29
26,5.69,0,0,4.65,3.89,5.98,4.11,3.29
34,5.69,0,0,4.65,3.81,5.98,3.83,3.29
21,5.69,0,0,4.65,2.85,5.98,3.71,3.29
23,5.69,0,0,4.65,3.69,5.98,5.03,1.78
29,6.19,0,0,3.48,3.63,6.39,5.27,2.06
70,6.19,0,0,3.48,3.61,6.39,5.10,2.01
138,2.50,0,0,3.48,2.53,5.00,2.03,3.29
30,5.79,1,0,4.65,3.78,5.99,5.13,3.39
24,6.39,0,0,3.48,3.37,6.39,3.71,3.69
41,5.83,0,0,3.48,3.64,6.49,3.75,2.01
32,5.95,0,0,3.47,3.69,5.00,4.99,3.59
32,5.64,0,0,4.66,2.89,5.03,4.20,2.50
19,5.69,0,0,4.66,3.96,5.98,4.01,3.29
31,5.99,0,0,4.66,3.62,6.09,5.02,3.49
20,5.69,0,0,4.66,3.67,5.98,4.69,3.29
29,5.69,0,0,4.66,3.33,5.98,5.05,3.29
17,5.69,0,0,4.66,3.41,5.98,5.05,3.29
17,5.69,0,0,4.66,3.66,5.98,4.49,3.29
18,5.69,0,0,4.66,3.42,5.98,3.82,3.29
28,5.69,0,0,4.66,3.02,5.98,5.05,3.29
29,5.69,0,0,4.66,3.32,5.98,5.22,3.29
36,5.69,0,0,4.66,3.71,5.98,4.11,3.29
40,5.69,0,0,4.66,3.91,5.98,4.37,3.29
109,4.44,0,1,4.66,3.67,5.82,4.94,3.29
50,6.39,1,0,3.47,4.12,6.49,5.74,3.89
285,3.99,1,1,3.47,3.31,3.99,3.52,2.51
40,6.29,0,0,3.47,3.16,5.00,5.10,2.50
57,5.89,0,0,4.66,3.64,5.82,3.59,3.29
23,6.28,0,0,3.47,4.35,4.99,5.49,3.89
39,6.28,0,0,3.47,4.63,4.99,5.49,3.89
20,6.29,0,0,4.66,3.46,5.00,4.37,2.50
19,6.29,0,0,4.66,3.63,5.92,3.71,3.79
30,5.79,0,0,4.66,3.51,4.99,4.46,3.39
67,6.26,0,0,3.47,4.69,6.39,4.91,3.79
28,6.29,0,0,3.47,3.51,5.07,4.58,2.08
16,6.19,0,0,3.47,4.79,6.39,4.33,3.79
101,5.79,0,0,4.66,3.96,5.99,4.91,3.29
44,6.06,0,0,3.47,3.65,6.49,4.00,2.50
21,5.69,0,0,3.47,4.08,5.98,4.38,3.29
46,5.99,0,0,3.47,3.63,5.66,4.20,2.17
46,5.99,0,0,3.47,3.92,5.99,4.45,3.25
41,5.79,0,0,4.66,2.11,5.99,3.47,2.50
16,5.69,0,0,4.66,3.38,5.98,3.49,3.29
30,5.69,0,0,4.66,3.01,5.98,4.99,3.29
15,5.69,0,0,4.66,3.17,5.98,4.35,3.29
54,5.69,0,0,4.66,4.01,5.98,4.69,2.18
9,6.29,0,0,3.47,3.03,5.00,5.19,2.50
41,5.69,0,0,4.67,3.74,5.98,3.83,3.29
12,5.92,0,0,3.46,3.79,5.00,5.22,3.59
24,5.78,0,0,3.46,3.52,4.99,3.89,2.59
42,5.79,0,0,4.67,3.26,5.99,4.18,3.29
92,5.35,0,1,3.46,3.84,5.29,4.08,3.79
11,5.79,0,0,4.67,4.24,5.99,4.79,2.00
64,6.29,0,0,4.67,3.33,5.08,3.87,2.48
27,6.49,0,0,3.46,3.51,6.79,4.86,3.95
37,6.19,0,0,3.46,3.15,5.58,3.62,3.69
45,5.00,0,0,3.46,3.56,5.99,4.42,3.00
51,6.21,0,0,3.46,3.34,5.07,4.07,2.00
33,5.69,0,0,4.67,3.33,5.98,4.92,3.29
29,5.69,0,0,4.67,3.16,5.98,4.61,1.78
46,6.09,0,0,3.46,3.64,6.11,3.62,3.49
188,4.50,1,0,3.46,3.52,5.09,3.60,3.09
69,6.25,0,0,3.46,4.69,6.39,4.92,3.79
16,6.39,0,0,3.46,3.53,5.00,4.74,3.69
45,5.89,0,0,3.46,3.75,5.00,4.27,3.00
32,6.09,0,0,3.46,3.42,5.00,4.51,3.49
75,5.79,0,0,3.46,3.41,4.73,3.99,3.29
33,5.99,0,0,4.67,3.36,6.23,4.71,3.49
35,5.79,0,0,4.67,3.45,5.99,4.36,3.01
30,5.56,0,0,3.46,3.99,6.37,4.24,2.00
81,5.57,0,0,3.46,2.96,5.00,3.50,3.29
67,5.48,0,0,3.46,3.65,5.49,4.32,3.07
69,6.29,0,0,4.67,2.92,5.04,4.36,2.66
45,5.00,0,0,3.46,3.57,5.00,4.22,3.79
24,6.09,0,0,3.46,4.38,6.29,4.89,3.49
47,5.99,0,0,3.45,3.25,6.29,5.13,3.49
37,5.57,1,0,3.45,3.75,5.99,4.88,3.24
69,5.89,0,0,3.45,3.45,5.99,5.09,3.29
37,5.69,0,0,4.68,3.30,5.98,4.82,2.32
165,5.37,1,0,4.68,3.96,5.22,5.09,3.29
36,5.69,0,0,4.68,3.08,5.98,4.99,2.32
36,5.69,0,0,4.68,3.64,5.98,4.92,3.29
49,5.69,0,0,4.68,3.65,5.98,4.09,3.29
22,5.69,0,0,4.68,3.43,5.98,4.23,3.29
30,5.69,0,0,4.68,3.69,5.98,5.22,1.78
56,5.69,0,0,4.68,3.32,4.88,4.85,3.29
38,5.69,0,0,4.68,4.09,5.98,4.37,3.29
136,5.31,1,1,4.68,3.66,5.99,5.14,3.29
43,5.69,0,0,4.68,3.66,5.98,4.31,3.29
59,5.69,0,0,4.68,3.89,5.98,4.11,3.29
86,5.69,0,0,4.68,3.68,5.98,5.05,1.78
83,5.99,0,0,4.68,3.76,6.24,3.48,3.49
461,4.70,1,1,4.68,3.76,6.25,4.40,3.49
188,5.00,1,0,4.68,3.92,5.99,5.17,3.29
70,5.79,0,0,4.68,4.03,5.99,5.13,3.29
66,5.89,0,0,3.45,4.42,6.09,3.46,3.39
66,5.67,0,0,3.45,3.60,6.49,3.95,2.51
39,6.29,0,0,3.45,3.21,5.00,4.89,2.50
69,6.39,0,0,3.45,4.52,6.05,5.62,3.69
85,5.20,0,0,3.45,3.20,5.99,3.50,2.50
109,6.20,0,0,3.45,3.44,5.04,4.19,2.01
9,6.39,0,0,3.45,2.95,5.64,3.67,3.69
24,5.69,0,0,4.68,3.06,5.98,5.05,3.29
38,5.69,0,0,4.68,3.63,5.98,5.03,3.29
23,5.69,0,0,4.68,3.96,5.98,3.95,3.29
34,5.69,0,0,4.68,3.06,5.98,3.35,3.29
18,5.69,0,0,4.68,3.32,4.98,5.17,3.29
37,5.69,0,0,4.68,3.66,5.98,4.51,3.29
17,5.69,0,0,4.68,3.33,5.98,5.05,3.29
46,5.69,0,0,4.68,3.42,5.98,3.49,3.29
159,5.00,1,0,4.68,3.54,5.99,4.18,3.29
68,5.69,0,0,4.68,3.30,5.98,5.05,3.29
28,5.69,0,0,4.68,3.70,5.98,4.96,3.29
48,5.79,0,0,4.68,3.53,5.99,4.99,2.77
44,5.69,0,0,4.68,3.62,5.98,5.09,3.29
12,6.29,0,0,3.45,3.17,6.29,4.33,3.13
72,5.79,0,0,3.45,3.58,5.99,4.47,2.50
550,4.40,1,1,3.45,3.62,5.51,4.35,2.52
37,6.29,0,0,3.45,3.52,5.15,4.42,2.02
56,5.69,0,0,4.68,3.78,5.98,3.35,3.29
137,5.36,0,1,4.68,3.72,5.99,4.25,3.11
305,4.69,1,1,4.68,3.53,5.92,4.79,3.49
28,5.79,0,0,3.45,4.02,4.49,4.76,2.49
29,6.29,0,0,4.69,3.51,5.03,4.46,2.74
21,6.29,0,0,4.69,3.41,5.00,3.93,2.30
25,6.29,0,0,4.69,3.31,5.08,4.10,2.64
54,6.29,0,0,4.69,3.62,5.00,3.92,2.45
51,6.29,0,0,4.69,3.43,5.00,4.09,2.52
13,6.39,0,0,3.44,4.16,5.01,3.47,2.50
26,5.79,0,0,3.44,3.94,5.99,4.39,3.08
8,5.79,0,0,3.44,4.29,5.99,4.79,3.39
186,4.99,1,1,3.44,3.69,5.74,4.11,2.51
9,5.89,0,0,4.69,4.25,5.99,3.05,3.49
12,5.89,0,0,4.69,3.62,5.99,4.89,3.49
5,5.89,0,0,4.69,4.25,5.99,3.47,3.49
8,5.79,0,0,4.69,3.67,5.99,4.79,3.39
4,5.79,0,0,4.69,3.06,5.99,4.79,2.00
4,5.89,0,0,4.69,4.18,5.99,3.33,3.49
12,5.99,0,0,4.69,3.25,5.99,4.42,2.00
8,5.89,0,0,4.69,3.72,5.99,3.09,3.49
35,5.89,0,0,4.69,4.27,5.99,4.38,3.49
45,5.89,0,0,4.69,3.56,5.99,5.29,3.49
42,5.79,0,0,4.69,3.15,5.99,3.83,3.19
204,5.00,0,1,4.69,3.72,5.00,4.15,3.33
15,5.89,0,0,4.69,3.75,5.00,5.35,3.49
12,5.89,0,0,4.69,3.73,5.99,4.89,2.62
4,5.89,0,0,4.69,3.31,5.99,4.89,2.00
7,5.89,0,0,4.69,4.19,5.99,4.89,3.49
36,5.69,0,0,4.69,3.66,5.98,5.13,3.29
21,5.69,0,0,4.69,3.66,5.98,3.49,3.29
20,5.89,0,0,4.69,3.82,5.99,4.35,3.49
58,5.79,1,0,4.69,3.86,5.69,5.13,3.39
18,5.79,0,0,4.69,3.36,5.99,4.05,3.39
20,5.89,0,0,4.69,3.25,5.99,5.16,2.50
40,5.69,0,0,4.69,3.34,5.98,5.01,3.29
29,5.79,0,0,4.69,3.92,5.99,3.55,3.39
9,5.79,0,0,4.69,3.62,5.99,4.39,2.92
109,5.79,0,0,4.69,3.13,5.14,5.14,2.65
27,5.89,0,0,4.69,3.56,4.52,4.33,3.39
58,5.79,0,0,4.69,3.47,5.99,3.87,3.39
42,5.89,0,0,4.69,3.52,6.09,3.76,3.39
98,5.89,0,0,4.69,4.30,6.09,4.89,3.39
88,5.99,0,0,4.69,3.87,6.09,4.89,3.39
73,5.99,0,0,4.69,3.74,6.09,4.89,3.39
49,5.89,0,0,4.69,4.28,6.09,3.00,3.39
33,5.89,0,0,4.69,3.60,6.09,4.89,3.39
39,5.99,0,0,4.69,3.51,6.09,3.00,3.39
50,5.89,0,0,4.69,4.30,6.09,4.51,2.23
31,6.19,0,0,3.44,3.34,6.39,4.75,2.04
203,5.00,1,0,3.44,4.78,6.39,5.74,3.29
45,6.19,0,0,3.44,3.63,6.39,4.87,2.00
208,4.99,1,0,3.44,3.62,5.91,4.42,2.50
33,6.09,0,0,4.69,4.07,6.19,4.37,2.00
37,5.79,0,0,3.44,3.42,5.00,4.08,2.51
229,5.00,0,1,4.69,3.37,5.00,4.93,2.50
80,5.79,0,0,4.69,3.96,5.99,4.99,3.29
39,5.89,0,0,4.69,3.45,5.99,4.90,3.49
69,5.50,1,0,4.69,4.61,6.79,5.76,3.95
33,5.95,0,0,4.69,3.70,5.48,4.52,3.59
43,6.29,0,0,3.44,3.58,5.15,4.89,2.81
48,5.99,0,0,4.70,3.54,5.92,3.78,3.49
125,4.99,1,0,3.43,3.61,5.35,4.11,2.56
18,5.69,0,0,4.70,3.52,5.98,5.09,3.29
29,5.69,0,0,4.70,3.10,5.98,4.99,3.29
50,5.69,0,0,4.70,3.32,5.98,3.42,3.29
44,5.69,0,0,4.70,3.02,5.98,5.05,3.29
28,5.69,0,0,4.70,3.33,5.98,5.01,3.29
36,5.69,0,0,4.70,3.16,5.98,4.99,3.29
74,5.69,0,0,4.70,3.64,5.98,4.92,3.29
52,5.69,0,0,4.70,3.78,5.98,4.99,3.29
54,5.69,0,0,4.70,3.73,5.98,4.99,3.29
36,5.69,0,0,4.70,3.97,5.98,4.37,3.29
57,5.69,0,0,4.70,3.42,5.98,4.37,3.29
52,5.69,0,0,4.70,3.65,5.98,5.77,3.29
86,5.79,1,0,4.70,4.11,5.99,4.95,1.99
104,5.02,1,0,3.43,3.07,5.00,4.85,3.69
122,5.91,0,0,3.43,4.76,6.49,5.15,3.89
21,6.36,0,0,3.43,4.59,5.50,5.56,3.89
21,6.36,0,0,3.43,4.78,6.49,5.15,3.89
12,5.69,0,0,4.70,2.95,5.98,5.03,2.63
117,2.50,0,0,4.70,2.29,5.99,3.52,2.50
18,5.79,0,0,4.70,3.44,5.99,3.99,2.75
26,6.29,0,0,3.43,3.98,5.45,4.57,2.05
48,5.21,1,0,3.43,3.68,5.23,4.85,1.78
23,6.29,0,0,3.43,3.94,6.31,4.51,2.04
36,6.19,0,0,3.43,3.60,5.23,3.71,3.69
23,6.29,0,0,3.43,3.92,5.50,4.51,2.09
64,5.19,1,0,3.43,4.13,5.98,4.42,3.29
37,6.29,0,0,3.43,3.90,5.60,4.60,2.02
154,4.50,1,1,3.43,3.28,5.50,4.34,2.39
31,6.29,0,0,3.43,3.92,5.34,4.56,2.04
10,6.39,0,0,3.43,2.80,5.00,4.48,3.69
25,6.39,0,0,3.43,3.22,5.53,3.67,3.69
83,5.00,0,0,3.43,3.87,5.50,5.03,2.00
52,4.88,1,0,3.43,4.10,4.98,5.15,3.29
70,4.88,1,0,3.43,4.05,4.98,4.69,3.29
36,6.37,0,0,3.43,3.28,6.49,4.81,3.89
32,6.29,0,0,3.43,3.91,5.70,4.81,2.05
64,4.88,1,0,3.43,4.11,4.98,4.82,3.29
29,5.69,0,0,4.70,3.33,5.98,3.93,3.29
16,5.69,0,0,4.70,3.32,5.98,3.42,3.29
16,5.69,0,0,4.70,3.63,5.98,5.09,3.29
82,5.69,0,0,4.70,4.14,5.98,5.09,2.18
140,5.08,0,0,4.70,3.20,5.00,4.99,2.51
54,5.69,0,0,4.70,3.66,5.98,4.51,3.29
56,5.69,0,0,4.70,3.52,5.98,5.05,3.29
60,5.69,0,0,4.70,3.52,5.98,5.05,3.29
62,5.69,0,0,4.70,3.15,5.98,4.82,3.29
106,5.69,0,0,4.70,4.13,5.98,4.96,2.18
35,5.69,0,0,4.70,3.56,5.98,3.77,3.29
43,5.69,0,0,4.70,3.51,5.98,5.05,3.29
25,5.79,0,0,4.70,3.60,5.56,4.10,3.49
43,5.99,0,0,3.43,3.94,5.26,2.50,2.68
30,6.18,0,0,3.43,3.78,6.39,5.00,2.00
